filename,FC1_b,FC2_b,Pz_b,POz_b,FC3_b,FCz_b,FC4_b,P1_b,P2_b,FC1_g,FC2_g,Pz_g,POz_g,FC3_g,FCz_g,FC4_g,P1_g,P2_g,group,subject,math,bodyposition
data/Epoched_Symbolic/Expert92_SYMGEO_9A_sl1_Stand_05-40Hz.set,-12.2020535081435,-12.1502321587416,-11.9794783970459,-11.1542913781329,-11.7947796444266,-12.3662717831866,-11.4508921920139,-11.751694166296,-10.9631973252604,-6.47670269952004,-6.49185961081049,-6.41881285876427,-5.98867567934098,-6.38450054682662,-6.53156324245016,-5.91979262424911,-6.25000981882793,-5.6364914843076,Expert,S92,algebra,Stand
data/Epoched_Symbolic/Novice102_SYMGEO_11A_sl1_Sit_05-40Hz.set,-11.2679395441641,-10.9395617177385,-11.136115516804,-10.8082518323408,-10.9057366678182,-10.9799999218273,-10.9886088742897,-11.1799818839059,-11.0481095212908,-6.09310482984612,-6.18584802531993,-6.42997503191365,-6.15249975257246,-6.15288176997777,-6.05938754878652,-5.46728144290373,-6.38823205112429,-6.11396041561603,Novice,S102,algebra,Sit
data/Epoched_Symbolic/Novice102_SYMGEO_1A_sl1_Stand_05-40Hz.set,-11.5155378233576,-11.5293568168455,-11.5252840270383,-10.9174070900754,-11.4239828324424,-11.1956582996388,-11.2993975254454,-11.3466115817113,-11.1441124536664,-5.7633456577073,-6.05279139890253,-6.45033657380844,-6.07477004015822,-6.03218954861363,-5.76377739245796,-5.70893829657693,-6.18445997035113,-5.84420157591047,Novice,S102,algebra,Stand
data/Epoched_Symbolic/Novice102_SYMGEO_3A_sl1_Sit_05-40Hz.set,-11.2320450353806,-11.2419792624054,-11.2937310319996,-10.9288038687083,-11.3144969546089,-11.2797971947656,-11.5076605612827,-11.3586407086709,-11.2807871123223,-5.8656985528147,-6.2268729719208,-6.42937793109194,-6.22508407356411,-6.14969036152817,-6.14847816331488,-6.26143772799337,-6.4654914276476,-6.28310284333844,Novice,S102,algebra,Sit
data/Epoched_Symbolic/Novice102_SYMGEO_4A_sl1_Sit_05-40Hz.set,-11.1848423945575,-11.0619619149863,-11.2921781348649,-10.8607904897789,-11.0116216773384,-10.8775355773735,-11.1043214521386,-11.2450574075055,-11.2357291175659,-5.84646593355096,-6.14267551213406,-6.32684028665474,-6.08837743649937,-6.12903682747317,-5.86513982834309,-5.73490298206912,-6.270089875722,-6.14891461078263,Novice,S102,algebra,Sit
data/Epoched_Symbolic/Novice102_SYMGEO_5A_sl1_Stand_05-40Hz.set,-11.4915030805157,-11.5408711887331,-11.8105946750571,-11.1515606977143,-11.4545088892758,-11.2851680670278,-11.3441628534323,-11.774358036117,-11.5110403443181,-5.81742340524184,-6.11804114337144,-6.56616720971665,-6.08751065375012,-6.07390700574886,-5.99909016295487,-5.61621644555387,-6.47976868566698,-6.01638897270346,Novice,S102,algebra,Stand
data/Epoched_Symbolic/Novice102_SYMGEO_7A_sl1_Stand_05-40Hz.set,-11.8184900477237,-11.6084265391141,-11.5791783368559,-11.0530253524137,-11.5247758951246,-11.4494747152865,-11.4529304023721,-11.5683942019721,-11.4008965873078,-5.97707960903518,-6.13712329277057,-6.32577570620252,-6.11005289903234,-6.10657618587261,-6.06875444919593,-6.00036243306674,-6.34705536790386,-6.25859332611219,Novice,S102,algebra,Stand
data/Epoched_Symbolic/Novice102_SYMGEO_9A_sl1_Sit_05-40Hz.set,-11.2455727148384,-11.0483458942382,-10.9679796857226,-10.8272237924744,-11.0251919912471,-11.0136542389814,-10.7641404471881,-11.114803437122,-10.9494395897492,-5.95186470450493,-6.1991205997667,-6.38992663572109,-6.30702103594716,-6.15389892654513,-6.02924601572498,-5.25853090060332,-6.36141698337578,-5.99614417361842,Novice,S102,algebra,Sit
data/Epoched_Symbolic/Novice112_SYMGEO_11A_sl1_Sit_05-40Hz.set,-11.9669466964258,-12.2576470797066,-10.6133387897509,-11.2195389228455,-11.9196458521051,-12.1270253569378,-11.3732144916401,-10.6276976884126,-11.409891175172,-6.49709741718347,-6.62413711585885,-6.05595264581714,-6.37391400134547,-6.55929401301061,-6.51058638137183,-6.03030009040771,-6.06455790159073,-6.43792672454611,Novice,S112,algebra,Sit
data/Epoched_Symbolic/Novice112_SYMGEO_1A_sl1_Stand_05-40Hz.set,-11.2190399101394,-11.1238713764014,-10.7833097588151,-11.0809197213517,-11.5062114995796,-10.2342447930093,-9.87313972116607,-10.7834630928927,-11.0391108703619,-5.56173537491333,-5.39214849261519,-5.99682411775244,-6.09467109204531,-6.08589504752909,-4.82779546946443,-4.63360317958308,-6.07800739265606,-5.74785261165229,Novice,S112,algebra,Stand
data/Epoched_Symbolic/Novice112_SYMGEO_2A_sl1_Stand_05-40Hz.set,-11.445536866178,-11.629145549117,-10.7231491909616,-11.2480123752353,-11.667060228943,-11.0789492839691,-10.2110128930485,-10.9342474507126,-11.1422458472391,-5.91135901921819,-5.88107110673871,-6.12310523006776,-6.15335201413868,-6.34210994913089,-5.42602532992023,-4.99304415759145,-6.17475205120866,-5.91138190960121,Novice,S112,algebra,Stand
data/Epoched_Symbolic/Novice112_SYMGEO_3A_sl1_Sit_05-40Hz.set,-12.0441978018969,-12.2596077680015,-10.5670642632084,-11.4154127245241,-11.8326820711648,-12.1299893325914,-11.5121970289771,-10.6583758091985,-11.4972578151412,-6.51033339502627,-6.55823694411598,-6.07416060288706,-6.27894202857679,-6.51613462789291,-6.4114079450549,-6.22872803283788,-6.06234223532967,-6.39806117536199,Novice,S112,algebra,Sit
data/Epoched_Symbolic/Novice112_SYMGEO_4A_sl1_Sit_05-40Hz.set,-11.9950325461415,-12.144953796876,-10.836528503199,-11.5214523557636,-11.926792148278,-11.9482011828137,-11.4923193040741,-10.7216991836753,-11.510384809788,-6.51551096165127,-6.60149128381774,-6.08740846861043,-6.25412422102339,-6.55267504918807,-6.45935871769139,-6.25250180726819,-6.05766781803013,-6.35145893164025,Novice,S112,algebra,Sit
data/Epoched_Symbolic/Novice112_SYMGEO_5A_sl1_Stand_05-40Hz.set,-11.6042169679287,-11.8130737754791,-10.7530945262491,-11.2560272668884,-11.8840571371819,-11.430886932789,-10.2888395932414,-10.9612534104961,-11.1831656424317,-5.91540167447117,-5.95587289032612,-6.0940602127225,-5.99767546982206,-6.32711962549513,-5.58735761448919,-4.96474336211767,-6.14209417592324,-5.89045271111682,Novice,S112,algebra,Stand
data/Epoched_Symbolic/Novice112_SYMGEO_7A_sl1_Stand_05-40Hz.set,-12.1223271263938,-12.2408085183357,-10.6094862586824,-11.4505791494071,-11.8906225705877,-12.2149715230742,-11.5388264901253,-10.7622903746037,-11.5720013968549,-6.61575300094409,-6.6822583205515,-6.05519373525466,-6.41899076397601,-6.62720994425683,-6.61600914772977,-6.32587743967607,-6.11325625914625,-6.45341143696841,Novice,S112,algebra,Stand
data/Epoched_Symbolic/Novice121_SYMGEO_11A_sl1_Stand_05-40Hz.set,-10.7558776549845,-10.7947792073914,-10.6036921471078,-10.1156181876384,-10.6077913203423,-10.7947955643167,-10.4259928829137,-10.678343826811,-9.97992996085514,-6.34842754916465,-6.39950166283818,-6.4082346068947,-6.04510561952078,-6.34358125643904,-6.32858382299316,-5.39947032619415,-6.46479414607574,-5.97303901893833,Novice,S121,algebra,Stand
data/Epoched_Symbolic/Novice121_SYMGEO_1A_sl1_Sit_05-40Hz.set,-10.6489171048454,-10.8529672273197,-10.838006869302,-10.3802879559157,-10.5289609599743,-10.8501449985242,-10.6030296068679,-10.8529011566689,-10.0118710494766,-6.26202719615013,-6.35902978883942,-6.45804185517772,-6.0659330227347,-6.29559289899659,-6.1665482776111,-5.71024757735387,-6.48975703034273,-5.91317848483638,Novice,S121,algebra,Sit
data/Epoched_Symbolic/Novice121_SYMGEO_2A_sl1_Sit_05-40Hz.set,-10.8599654781882,-10.9156407118303,-10.7502923210112,-10.3951190684086,-10.7240176957033,-10.8543814750586,-10.4378392373042,-10.7849082696492,-9.95075225940162,-6.13288872465401,-6.3101837747123,-6.32397834367706,-6.11206593354076,-6.30388571426783,-6.09907392509042,-5.13290260411526,-6.43649939483735,-5.75256290666369,Novice,S121,algebra,Sit
data/Epoched_Symbolic/Novice121_SYMGEO_3A_sl1_Stand_05-40Hz.set,-10.9723734511063,-11.1902379797976,-10.7410086424766,-10.3942491467231,-11.0195640094567,-11.0606839381487,-10.6702412382378,-10.7553370748001,-10.0890923712133,-6.56662448495607,-6.57700504222864,-6.58982346037594,-6.36474317203378,-6.46961522653733,-6.58565342789493,-6.2966254489548,-6.62124583669955,-5.99533771155439,Novice,S121,algebra,Stand
data/Epoched_Symbolic/Novice121_SYMGEO_4A_sl1_Stand_05-40Hz.set,-11.137605533863,-11.1070962375491,-10.8221510900136,-10.4514668386093,-10.9688232941266,-11.0412066412874,-10.6084343922221,-10.8604133311286,-10.028803649237,-6.50430055793298,-6.48658883095513,-6.44603342549485,-6.13366465663146,-6.37496186351205,-6.47084464179874,-6.21102898107001,-6.47229085346005,-5.96350938934775,Novice,S121,algebra,Stand
data/Epoched_Symbolic/Novice121_SYMGEO_5A_sl1_Sit_05-40Hz.set,-10.8409054254309,-11.1448360289689,-10.8252936358981,-10.3634183914965,-10.8222919593854,-11.0607742557854,-10.2398864587383,-10.8234168648084,-10.0220669931038,-6.16585425835696,-6.20141026330953,-6.32028045245534,-6.18675777048529,-6.36181708532996,-5.81106921927118,-4.85119542439588,-6.42694434392708,-5.84221840774743,Novice,S121,algebra,Sit
data/Epoched_Symbolic/Novice121_SYMGEO_7A_sl1_Sit_05-40Hz.set,-10.9707651159303,-11.1112992675695,-10.8693033285732,-10.3967961071493,-10.8774831538989,-11.0424807214768,-10.6467524666194,-10.8525941698675,-9.95301019376079,-6.47579770586083,-6.5226243981365,-6.54639648096983,-6.20678239709913,-6.40193055514622,-6.51344894069603,-6.23087120942821,-6.54270909568092,-5.96691970912031,Novice,S121,algebra,Sit
data/Epoched_Symbolic/Novice121_SYMGEO_9A_sl1_Stand_05-40Hz.set,-10.9352228180397,-11.0590345108523,-10.9724360415012,-10.6989152435403,-10.7920726888357,-11.0262961613559,-10.6116496482866,-11.046034818151,-10.2406295059536,-6.16899373879451,-6.27393299626898,-6.10300502900404,-6.07659158481313,-6.16385327639899,-6.16959526657917,-5.1703220091384,-6.13359501222504,-5.79752679266779,Novice,S121,algebra,Stand
data/Epoched_Symbolic/Novice13_SYMGEO_11A_sl1_Stand_05-40Hz.set,-11.6077771098459,-11.1470608956443,-11.3876930212028,-10.8173526733157,-11.3072910039614,-11.4324806736834,-11.772786921164,-11.5148875926772,-11.5035963421028,-6.14042871946987,-6.12763661942244,-6.35742808159028,-5.89561790331488,-6.16157282377843,-6.00957945527165,-5.6414649300777,-6.24755400695328,-6.24539928763216,Novice,S13,algebra,Stand
data/Epoched_Symbolic/Novice13_SYMGEO_1A_sl1_Sit_05-40Hz.set,-11.4004694822067,-11.1142943105256,-11.4063524711445,-11.1806400737462,-11.2260344824705,-11.3486966381217,-11.0613530893533,-11.4627059577416,-11.4550226180608,-6.12229422910274,-6.14178452084677,-6.47353626938923,-6.14450852697092,-6.19103874131277,-5.94935767289262,-5.33309678967324,-6.37104466196412,-6.36153672018505,Novice,S13,algebra,Sit
data/Epoched_Symbolic/Novice13_SYMGEO_2A_sl1_Sit_05-40Hz.set,-11.3969952308459,-11.0953234640151,-11.6025394624322,-11.2643539750635,-11.4222786683489,-10.7464102978318,-10.7502056125371,-11.4787392838047,-11.4354360891002,-5.8150180879275,-5.77335069013881,-6.2930543097186,-5.97718724502014,-5.99930785271236,-5.32663151972679,-5.03234460863864,-5.96336171822021,-5.94616785128509,Novice,S13,algebra,Sit
data/Epoched_Symbolic/Novice13_SYMGEO_3A_sl1_Stand_05-40Hz.set,-11.5936534890517,-11.2677659907195,-11.5064290788336,-11.0438671334905,-11.462814355136,-11.406706087063,-11.0805544122807,-11.6553272220095,-11.6659680040888,-6.11356006953822,-6.07161665781686,-6.37802284996373,-5.98970191698248,-6.19762268151927,-5.7645782834855,-5.39132029970078,-6.26342201614009,-6.2513332837503,Novice,S13,algebra,Stand
data/Epoched_Symbolic/Novice13_SYMGEO_5A_sl1_Sit_05-40Hz.set,-11.1900435229878,-11.0911194557563,-11.4196931432712,-11.0554880968598,-11.1003556168268,-10.9445990618714,-10.851871244946,-11.4226957611241,-11.425994179956,-5.91845929830665,-5.95965573297656,-6.38514388140716,-6.02829851372985,-6.09683588212199,-5.62143039961041,-5.16727691258143,-6.31737358307834,-6.30148221580928,Novice,S13,algebra,Sit
data/Epoched_Symbolic/Novice13_SYMGEO_7A_sl1_Sit_05-40Hz.set,-11.2818994925884,-11.2214518953622,-11.2696959970372,-10.9865228410867,-11.1771889460155,-11.3974533172936,-11.1379202710401,-11.4139665218674,-11.4036338242596,-5.89435916421436,-5.96922720826353,-6.14922550369015,-5.90336846569869,-5.97571255260647,-5.81264040205508,-5.33945874726491,-5.97813116891743,-5.96551322331786,Novice,S13,algebra,Sit
data/Epoched_Symbolic/Novice13_SYMGEO_9A_sl1_Stand_05-40Hz.set,-11.6438402142802,-11.3237792075359,-11.817164238419,-11.2916134965728,-11.5349776618909,-11.4279148379141,-11.1483296693489,-11.632371007442,-11.6337521400783,-5.88890023034997,-6.02981605232651,-6.30230964067793,-5.92406772064591,-6.07359780115157,-5.7871218468467,-5.29187148346568,-6.20288317150748,-6.18885298039739,Novice,S13,algebra,Stand
data/Epoched_Symbolic/Novice14_SYMGEO_11A_sl1_Sit_05-40Hz.set,-11.4527909241607,-11.4126007954226,-11.2605793450438,-11.0918061411805,-11.3306723192394,-12.6006209389102,-11.3411122151271,-11.0554536607796,-11.0360721425222,-6.3664052301736,-6.38414222038736,-6.61203414846696,-6.41912817453668,-6.27944979920241,-6.92781754850256,-6.30963213517991,-6.38370733585415,-6.26633855840356,Novice,S14,algebra,Sit
data/Epoched_Symbolic/Novice14_SYMGEO_1A_sl1_Stand_05-40Hz.set,-11.6373858577233,-11.547204675763,-11.4599889669391,-11.1893316650347,-11.4266241592534,-12.7910719284223,-11.4974423689843,-11.1698061318483,-11.302783743079,-6.3274362518246,-6.24780478514407,-6.4667786214703,-6.30781261951041,-6.19868961346718,-7.03407126774578,-6.25070708445581,-6.26405139742375,-6.32243526944173,Novice,S14,algebra,Stand
data/Epoched_Symbolic/Novice14_SYMGEO_2A_sl1_Stand_05-40Hz.set,-11.5861721546991,-11.5022658049025,-11.3664453064605,-11.1042389191501,-11.3474668167853,-12.7138693458508,-11.4416481372544,-11.0761744094914,-11.2079068458618,-6.26122926169195,-6.22197844565774,-6.49006417110186,-6.27937483859852,-6.17823316408906,-7.01970681761565,-6.29814765797574,-6.25826755329192,-6.32541442078079,Novice,S14,algebra,Stand
data/Epoched_Symbolic/Novice14_SYMGEO_3A_sl1_Sit_05-40Hz.set,-11.459814750166,-11.3637979532194,-11.478503275759,-11.3443942208249,-11.2452171945964,-12.5788252961981,-11.3829910320607,-11.3321198372963,-11.3345939057995,-6.43760885380755,-6.36517202655795,-6.58135733451123,-6.50106490146623,-6.24676568068766,-6.9760787529345,-6.32166420501056,-6.42512827945079,-6.3271714601054,Novice,S14,algebra,Sit
data/Epoched_Symbolic/Novice14_SYMGEO_4A_sl1_Sit_05-40Hz.set,-11.7142623893181,-11.5391726759957,-11.4820094562876,-11.2734582294708,-11.4404523434047,-12.7076337683491,-11.6134105014922,-11.2516576570858,-11.2913682466185,-6.49198855672338,-6.49583935438897,-6.57682309502018,-6.53608899880866,-6.38353596919315,-6.97016773762893,-6.38434911326411,-6.50002539300182,-6.45735579789106,Novice,S14,algebra,Sit
data/Epoched_Symbolic/Novice14_SYMGEO_5A_sl1_Stand_05-40Hz.set,-11.5727022890234,-11.447228867692,-11.3603990549934,-11.1161186106581,-11.33499510803,-12.6977948717875,-11.4396778709927,-11.0815282031875,-11.2296657943708,-6.25846966507771,-6.12961291215868,-6.46982196338654,-6.25894224811163,-6.11007291021814,-6.98768923358468,-6.33772187375803,-6.20800665249803,-6.30705209292784,Novice,S14,algebra,Stand
data/Epoched_Symbolic/Novice14_SYMGEO_7A_sl1_Stand_05-40Hz.set,-11.6634515645873,-11.5629122055004,-11.5580424655129,-11.3310571318008,-11.4490368248709,-12.7595850986682,-11.505853085864,-11.3058758106982,-11.2863160152382,-6.48494123759299,-6.47830973068766,-6.57707107430194,-6.52913736999639,-6.33729205000668,-6.96516591709214,-6.30287120445599,-6.45467862032253,-6.38977167888801,Novice,S14,algebra,Stand
data/Epoched_Symbolic/Novice14_SYMGEO_9A_sl1_Sit_05-40Hz.set,-11.5103697303328,-11.4448995469398,-11.3247314867188,-10.9857775402284,-11.2900948240656,-12.8085089048745,-11.5298223706732,-10.9781644926499,-11.3375907176523,-6.0748806326043,-5.99259214750153,-6.30328805000413,-6.08359421629012,-5.93160872388869,-6.81802588396542,-6.08042863563133,-6.06061427210229,-6.14243624102831,Novice,S14,algebra,Sit
data/Epoched_Symbolic/Novice152_SYMGEO_11A_sl1_Sit_05-40Hz.set,-11.0636034955769,-11.214280719448,-11.210556844275,-10.7216378735678,-11.1562078943833,-11.3915148010473,-10.5631160133915,-11.3113729766528,-11.2102505361174,-6.01553383192138,-6.17681824870898,-6.33464606556189,-6.11955133559424,-6.15353175857455,-6.16149569495582,-5.11329700826182,-6.37765288581012,-6.10722491966072,Novice,S152,algebra,Sit
data/Epoched_Symbolic/Novice152_SYMGEO_2A_sl1_Stand_05-40Hz.set,-11.0414356569647,-11.1509426790643,-11.2513228001099,-10.791738486389,-11.2279393042716,-11.2719527528737,-9.85829583229704,-11.297603349742,-10.9570322876048,-5.66245620812928,-6.08352067489357,-6.22777298766964,-6.08324630535701,-6.15287563431353,-5.95247940452258,-4.58417253076707,-6.20258940479333,-5.57226221577206,Novice,S152,algebra,Stand
data/Epoched_Symbolic/Novice152_SYMGEO_3A_sl1_Sit_05-40Hz.set,-10.7270314916504,-11.2484231351967,-11.2386589448184,-10.6958565820923,-11.208282608801,-11.359841387116,-9.3999989949228,-11.3547310296683,-11.0696663152541,-5.17127971050948,-6.07665340892268,-6.18298038180452,-6.06006028565672,-6.09737454041756,-5.86117392217391,-4.43578478081422,-6.15270321358903,-5.54321356233307,Novice,S152,algebra,Sit
data/Epoched_Symbolic/Novice152_SYMGEO_4A_sl1_Sit_05-40Hz.set,-10.7953300419062,-11.2178322894814,-11.349455092408,-10.8057492986014,-11.1146523367915,-11.3957452336211,-9.82723633564265,-11.4176296005048,-11.1627921626367,-5.27986945428692,-6.22187579191697,-6.29574751928359,-6.09396337230978,-6.1315817500604,-6.18299529452568,-4.5705352383376,-6.34530674094885,-5.94809881125481,Novice,S152,algebra,Sit
data/Epoched_Symbolic/Novice152_SYMGEO_5A_sl1_Stand_05-40Hz.set,-11.0529131464107,-11.2136379070525,-11.0684834136422,-10.5928232482267,-11.1900862601417,-11.3206684652174,-9.52505518903703,-11.1894233897486,-11.052353528062,-5.87894625772974,-6.05736127320798,-6.20170453516541,-6.08925812081807,-6.16294382118422,-5.98055383293018,-4.48570565150327,-6.28129196201235,-5.78119518779071,Novice,S152,algebra,Stand
data/Epoched_Symbolic/Novice152_SYMGEO_7A_sl1_Stand_05-40Hz.set,-11.1002662310741,-11.2818944258125,-11.3010212207524,-10.751249450974,-11.2720149529427,-11.422710633609,-10.0134295192155,-11.3874479063698,-11.1902320643484,-5.58642431527066,-6.28910985771463,-6.38514268326964,-6.19257585810899,-6.22243117139536,-6.31379009279046,-4.67470731373521,-6.45925282224057,-6.14794154884646,Novice,S152,algebra,Stand
data/Epoched_Symbolic/Novice152_SYMGEO_9A_sl1_Sit_05-40Hz.set,-10.8818679435067,-11.2782702524742,-11.5004206222219,-11.0142437975165,-11.0531624151612,-11.5287455530991,-9.63755069424926,-11.5189391773611,-11.2489286502449,-6.07011345026002,-6.26566942678853,-6.30889057672189,-6.19509323650915,-6.21872937619139,-6.25182573775588,-4.64425760843993,-6.38854575521374,-6.03304463579962,Novice,S152,algebra,Sit
data/Epoched_Symbolic/Novice162_SYMGEO_11A_sl1_Stand_05-40Hz.set,-11.3665451932804,-11.2935851425324,-10.3819279766996,-10.1446970955782,-11.3423733796729,-11.2992682758471,-10.8875866544655,-10.5019122894831,-10.659229013942,-5.7617748273286,-5.60954659504157,-6.22118647699253,-6.05366689778649,-6.25820117655711,-5.6041918646987,-5.69891382356057,-6.07456667063133,-5.86571160779785,Novice,S162,algebra,Stand
data/Epoched_Symbolic/Novice162_SYMGEO_1A_sl1_Sit_05-40Hz.set,-11.1956876362208,-11.0395241957119,-10.446440411625,-10.2539053523186,-11.2142736078318,-11.036023147469,-10.736505692397,-10.5119057248952,-10.6422842348253,-5.79781993683736,-5.36066257703336,-6.24505282704673,-6.00099651500544,-6.08717412504706,-5.35362288420546,-5.54139234171221,-6.15555834117062,-5.69166709416579,Novice,S162,algebra,Sit
data/Epoched_Symbolic/Novice162_SYMGEO_2A_sl1_Sit_05-40Hz.set,-11.1123690285814,-11.0377803476896,-10.5070312896696,-10.1206113657266,-11.1230928900041,-11.0192869832945,-10.8625519716663,-10.515017217924,-10.5954894222587,-5.87647915347915,-5.61634372752639,-6.26139114413885,-6.0295439306581,-6.1763539815132,-5.60860479446863,-5.90020756646663,-6.24141510726943,-5.80002086453113,Novice,S162,algebra,Sit
data/Epoched_Symbolic/Novice162_SYMGEO_3A_sl1_Stand_05-40Hz.set,-11.5562893771182,-11.5841362292705,-10.8050020596127,-10.3992127147813,-11.4107195183389,-11.5627320512891,-11.0856706819216,-10.8189375489628,-10.9600339939273,-6.1617340318357,-6.34419051850046,-6.37030072011669,-6.02285558185822,-6.27840377209708,-6.33182823001375,-6.05064625166447,-6.33976299842987,-6.02011763408003,Novice,S162,algebra,Stand
data/Epoched_Symbolic/Novice162_SYMGEO_4A_sl1_Stand_05-40Hz.set,-11.1182601821178,-10.8118209260637,-10.5982087134012,-10.2913749700603,-11.1403882722633,-10.8111680876047,-10.6959771698068,-10.6097201831372,-10.6609549788074,-5.68365413320784,-5.24583265543815,-6.1962862175952,-5.94220683641477,-6.0569340779854,-5.23988739755715,-5.32154072944864,-6.11696094617439,-5.72374829026847,Novice,S162,algebra,Stand
data/Epoched_Symbolic/Novice162_SYMGEO_5A_sl1_Sit_05-40Hz.set,-11.3356040096363,-11.4640808804591,-10.5558166416302,-10.259796223935,-11.3284469881888,-11.4515485806369,-11.1346238036556,-10.6656367693646,-10.8048233173672,-5.89360958092358,-5.99673716744622,-6.29058914555145,-6.14369079841178,-6.29661013284714,-5.99361283776241,-5.89579438911768,-6.28751554866616,-6.12472095529761,Novice,S162,algebra,Sit
data/Epoched_Symbolic/Novice162_SYMGEO_9A_sl1_Stand_05-40Hz.set,-11.0609184678738,-10.558646474822,-10.5747414681842,-10.2775914957544,-11.1957463501648,-10.5629718773123,-10.3553947611744,-10.6479113448789,-10.692000956169,-5.30803776501876,-4.89513398200758,-5.99180334260301,-5.83204022394076,-5.83715312429582,-4.88921753714103,-5.02968961539404,-5.89685938357369,-5.45684084877381,Novice,S162,algebra,Stand
data/Epoched_Symbolic/Novice172_SYMGEO_11A_sl1_Stand_05-40Hz.set,-11.6415029678363,-11.9232472614429,-11.8288733702771,-11.8231323088161,-11.7201978780713,-11.9140112712711,-11.629456962717,-11.5818351900719,-11.5153960079638,-6.17210824346829,-6.15830602897319,-6.48949631539834,-6.48691262700685,-6.34766820775134,-6.15356032267559,-5.71396641303785,-6.45091310074534,-6.19709878496148,Novice,S172,algebra,Stand
data/Epoched_Symbolic/Novice172_SYMGEO_1A_sl1_Sit_05-40Hz.set,-11.7009359951308,-12.0057092305902,-11.9338162304339,-11.9359539422447,-11.7172142601054,-12.0150809902428,-11.6137751758993,-11.6451116047632,-11.4790724036209,-6.36777614237573,-6.0818948824461,-6.55171407283664,-6.55873687482922,-6.43031512696204,-6.08191484526092,-5.60932178235201,-6.53781434079132,-6.334533311348,Novice,S172,algebra,Sit
data/Epoched_Symbolic/Novice172_SYMGEO_2A_sl1_Sit_05-40Hz.set,-11.434693986444,-11.8460009029947,-11.7652790704814,-11.7469115164045,-11.6613208892977,-11.8485039292132,-11.1043355062833,-11.5838850261713,-11.3934048439277,-5.97910581082772,-6.01671057916981,-6.46258320898894,-6.46641770773132,-6.2677404965932,-6.01117465025526,-5.49912550607361,-6.39706761619684,-6.20454645252248,Novice,S172,algebra,Sit
data/Epoched_Symbolic/Novice172_SYMGEO_3A_sl1_Stand_05-40Hz.set,-11.7840073840455,-11.976990730873,-11.9100129584029,-11.9011579616295,-11.6854103765354,-11.9612528890694,-11.4915542891947,-11.6570215717963,-11.6455661330756,-6.13345381897829,-6.26825775956506,-6.46801375656201,-6.46913441701228,-6.38981887302212,-6.25688832407206,-5.57448269769662,-6.50928170444608,-6.30392962067732,Novice,S172,algebra,Stand
data/Epoched_Symbolic/Novice172_SYMGEO_4A_sl1_Stand_05-40Hz.set,-11.8517970406163,-12.2301090569752,-11.9295149911607,-11.9195403902465,-11.8610608491381,-12.2712184980325,-11.9794296594897,-11.6422186892186,-11.671714486248,-6.46972644473376,-6.40649371761748,-6.67983939211442,-6.65400018389204,-6.4824109661949,-6.39623191243665,-6.14602231829935,-6.56929553085925,-6.46516096600396,Novice,S172,algebra,Stand
data/Epoched_Symbolic/Expert8_SYMGEO_5A_sl1_Sit_05-40Hz.set,-11.6651176760784,-11.8914902086029,-11.7177983725977,-10.549470610847,-11.672712852436,-11.8312127148145,-11.2538164968992,-11.1391236878312,-9.89796443944074,-6.02627863862382,-6.18239815658517,-6.17086032421555,-5.41838567091571,-6.08039827335491,-6.14426132853258,-5.84503552663402,-5.74925564468041,-4.98429534990291,Expert,S8,algebra,Sit
data/Epoched_Symbolic/Novice102_SYMGEO_2A_sl1_Stand_05-40Hz.set,-10.3111255775487,-11.6332647147024,-11.6062430178331,-10.9543448892211,-11.5142125244575,-11.3445640493472,-11.0545096060408,-11.5159142467759,-11.353592801676,-5.21697908712202,-6.09088919348608,-6.42863911406454,-6.09066918932458,-5.97946025075083,-5.93773665053126,-5.20365740495086,-6.31111485339351,-5.92681426676348,Novice,S102,algebra,Stand
data/Epoched_Symbolic/Novice112_SYMGEO_9A_sl1_Sit_05-40Hz.set,-11.8565146831732,-12.0501339426786,-10.9919815337924,-11.2330393091446,-11.8220949874085,-11.8348199379831,-10.8677587706165,-11.028966292444,-11.6403358050413,-6.07504525857284,-6.26998906206677,-5.98061894348364,-5.89563737038442,-6.29711451520068,-5.94082465025506,-5.46644258603171,-5.92855949186245,-5.82167224563048,Novice,S112,algebra,Sit
data/Epoched_Symbolic/Novice13_SYMGEO_4A_sl1_Stand_05-40Hz.set,-11.3390672332669,-11.2132736728077,-11.3508246473284,-10.9101764713655,-11.2042239692251,-11.3673679208665,-11.5117063910609,-11.3717180629586,-11.3678561145865,-6.29810383364327,-6.23480735145769,-6.4607838102317,-6.23221787092597,-6.25685981593952,-6.27090318218767,-5.69461931373129,-6.48584898148211,-6.46571214900894,Novice,S13,algebra,Stand
data/Epoched_Symbolic/Novice152_SYMGEO_1A_sl1_Stand_05-40Hz.set,-10.9248530477747,-11.216750742148,-11.1348459188407,-10.6890772616283,-11.2205937388972,-11.538511385275,-10.1680178121968,-11.2602061597305,-11.2274864433652,-5.68967627639314,-6.28307743599953,-6.3357009794085,-6.2415556707916,-6.31306809521134,-6.29678384949736,-4.72044378136799,-6.43843549435163,-6.19022432091577,Novice,S152,algebra,Stand
